od_no,o_zone_id,d_zone_id,o_zone_agent_type_cover_flag,d_zone_agent_type_cover_flag,path_id,information_type,agent_type,demand_period,volume,assign_volume,subarea_flag,sensor_flag,toll,travel_time,VDF_travel_time,travel_time_without_access_link,#_of_nodes,distance_kmOD0,OD1,OD2,OD3,OD4,OD5,OD6,OD7,OD8,OD9,OD10,OD11,OD12,OD13,OD14,OD15,OD16,OD17,OD18,OD19,
574,602,615,0,0,0,0,sov,PM,6.12,0,1,1,0.0,25.6,25.5719,25.5719,24,13.6427,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
575,602,617,0,0,0,0,sov,PM,6.12,0,1,1,0.0,24.8,24.7714,24.7714,25,13.3844,0.060900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
576,602,619,0,0,0,0,sov,PM,6.12,0,1,1,0.0,21.8,21.7533,21.7533,22,11.2528,0.060900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
577,602,620,0,0,0,0,sov,PM,6.12,0,1,1,0.0,19.7,19.7261,19.7261,20,9.8279,0.169940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
578,602,621,0,0,0,0,sov,PM,6.12,0,1,1,0.0,15.8,15.7747,15.7747,16,7.5674,0.379320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
579,602,622,0,0,0,0,sov,PM,28.61,0,1,1,0.0,10.1,10.0957,10.0957,8,4.3546,4.251980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
580,602,623,0,0,0,0,sov,PM,6.12,0,1,1,0.0,16.1,16.0674,16.0674,17,8.1578,0.318420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
581,602,624,0,0,0,0,sov,PM,19.33,0,1,1,0.0,13.7,13.6800,13.6800,13,6.1019,2.872740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
582,602,625,0,0,0,0,sov,PM,6.12,0,1,1,0.0,14.8,14.7623,14.7623,15,7.0729,0.060900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
583,602,626,0,0,0,0,sov,PM,6.12,0,1,1,0.0,15.3,15.3186,15.3186,17,7.4105,0.716300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
584,602,627,0,0,0,0,sov,PM,6.12,0,1,1,0.0,16.5,16.5132,16.5132,18,8.0480,0.548100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
585,602,628,0,0,0,0,sov,PM,6.12,0,1,1,0.0,10.6,10.5850,10.5850,8,4.2848,0.486620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
586,602,633,0,0,0,0,sov,PM,6.12,0,1,1,0.0,13.5,13.4779,13.4779,13,6.0345,0.494740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
587,602,637,0,0,0,0,sov,PM,6.12,0,1,1,0.0,15.1,15.0749,15.0749,15,7.0844,0.155440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
588,602,640,0,0,0,0,sov,PM,6.12,0,1,1,0.0,18.1,18.0620,18.0620,20,8.9207,0.147320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
589,602,645,0,0,0,0,sov,PM,6.12,0,1,1,0.0,19.8,19.7584,19.7584,23,10.0205,0.452400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
590,602,646,0,0,0,0,sov,PM,6.12,0,1,1,0.0,26.2,26.2353,26.2353,25,16.8350,0.143260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
591,602,647,0,0,0,0,sov,PM,6.12,0,1,1,0.0,21.4,21.3863,21.3863,22,14.1450,0.410060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
592,602,649,0,0,0,0,sov,PM,6.12,0,1,1,0.0,17.9,17.8770,17.8770,17,9.1767,0.238380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
593,602,650,0,0,0,0,sov,PM,6.12,0,1,1,0.0,18.3,18.3168,18.3168,19,9.0469,0.176900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
594,602,651,0,0,0,0,sov,PM,6.12,0,1,1,0.0,19.2,19.1930,19.1930,19,9.3390,0.399620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
595,602,652,0,0,0,0,sov,PM,6.12,0,1,1,0.0,22.3,22.3278,22.3278,19,11.4547,0.330020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
596,602,653,0,0,0,0,sov,PM,6.12,0,1,1,0.0,21.6,21.5719,21.5719,23,14.3574,0.153700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
597,602,654,0,0,0,0,sov,PM,6.12,0,1,1,0.0,21.0,21.0322,21.0322,24,10.7939,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
598,602,2061,0,0,0,0,sov,PM,6.12,0,1,1,0.0,16.9,16.8722,16.8722,16,8.1649,0.168780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
599,602,2125,0,0,0,0,sov,PM,6.12,0,1,1,0.0,23.3,23.3157,23.3157,23,13.2988,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
600,602,2136,0,0,0,0,sov,PM,6.12,0,1,1,0.0,22.9,22.9230,22.9230,25,12.2444,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
601,602,2137,0,0,0,0,sov,PM,6.12,0,1,1,0.0,26.1,26.1206,26.1206,27,14.2056,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
602,602,2142,0,0,0,0,sov,PM,6.12,0,1,1,0.0,20.5,20.5322,20.5322,21,10.5681,0.060900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
603,602,2146,0,0,0,0,sov,PM,6.12,0,1,1,0.0,22.9,22.8737,22.8737,24,12.9491,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
604,602,2147,0,0,0,0,sov,PM,6.12,0,1,1,0.0,26.3,26.3074,26.3074,27,14.2679,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
605,602,2197,0,0,0,0,sov,PM,6.12,0,1,1,0.0,16.7,16.6672,16.6672,18,8.0993,0.071920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
606,615,1,0,0,0,0,sov,PM,6.12,0,1,1,0.0,17.3,17.3223,17.3223,19,11.9958,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
607,615,2,0,0,0,0,sov,PM,4.38,0,1,1,0.0,50.1,50.0859,50.0859,17,11.7442,0.360760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
608,615,2,0,0,1,0,sov,PM,7.85,0,1,1,0.0,21.8,21.7962,21.7962,23,12.1863,0.360760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
609,615,3,0,0,0,0,sov,PM,4.27,0,1,1,0.0,48.7,48.7346,48.7346,15,11.0130,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
610,615,3,0,0,1,0,sov,PM,7.97,0,1,1,0.0,20.4,20.4449,20.4449,21,11.4551,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
611,615,8,0,0,0,0,sov,PM,6.12,0,1,1,0.0,19.2,19.2319,19.2319,21,12.5122,0.216340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
612,615,9,0,0,0,0,sov,PM,4.18,0,1,1,0.0,47.9,47.8772,47.8772,15,10.4409,0.190240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
613,615,9,0,0,1,0,sov,PM,8.05,0,1,1,0.0,19.6,19.5875,19.5875,21,10.8830,0.190240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
614,615,10,0,0,0,0,sov,PM,4.23,0,1,1,0.0,48.3,48.3282,48.3282,17,10.6857,0.093380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
615,615,10,0,0,1,0,sov,PM,8.00,0,1,1,0.0,20.0,20.0385,20.0385,23,11.1278,0.093380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
616,615,12,0,0,0,0,sov,PM,4.14,0,1,1,0.0,47.7,47.6542,47.6542,16,10.4032,0.145580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
617,615,12,0,0,1,0,sov,PM,8.09,0,1,1,0.0,19.2,19.2010,19.2010,20,11.2181,0.145580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
618,615,14,0,0,0,0,sov,PM,6.12,0,1,1,0.0,17.5,17.5190,17.5190,17,10.1507,0.114840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
619,615,17,0,0,0,0,sov,PM,6.12,0,1,1,0.0,15.5,15.5180,15.5180,12,8.2586,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
620,615,19,0,0,0,0,sov,PM,4.13,0,1,1,0.0,47.4,47.3806,47.3806,15,10.1390,0.060900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
621,615,19,0,0,1,0,sov,PM,8.10,0,1,1,0.0,19.1,19.0909,19.0909,21,10.5811,0.060900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
622,615,602,0,0,0,0,sov,PM,6.12,0,1,1,0.0,25.6,25.5974,25.5974,20,13.3354,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
623,615,617,0,0,0,0,sov,PM,6.12,0,1,1,0.0,18.7,18.7302,18.7302,14,9.8404,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
624,615,619,0,0,0,0,sov,PM,6.12,0,1,1,0.0,15.7,15.7121,15.7121,11,7.7087,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
625,615,620,0,0,0,0,sov,PM,1.13,0,1,1,0.0,8.3,8.3147,8.3147,6,3.8601,0.088160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
626,615,621,0,0,0,0,sov,PM,3.93,0,1,1,0.0,45.6,45.6303,45.6303,13,8.6150,0.110200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
627,615,621,0,0,1,0,sov,PM,8.30,0,1,1,0.0,17.3,17.3406,17.3406,19,9.0571,0.110200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
628,615,622,0,0,0,0,sov,PM,3.93,0,1,1,0.0,47.2,47.2012,47.2012,17,10.3250,0.690780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
629,615,622,0,0,1,0,sov,PM,8.31,0,1,1,0.0,17.8,17.7877,17.7877,19,10.2639,0.690780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
630,615,623,0,0,0,0,sov,PM,3.62,0,1,1,0.0,43.4,43.4358,43.4358,12,7.4007,0.111940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
631,615,623,0,0,1,0,sov,PM,8.62,0,1,1,0.0,15.1,15.1461,15.1461,18,7.8428,0.111940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
632,615,624,0,0,0,0,sov,PM,3.89,0,1,1,0.0,45.3,45.3058,45.3058,12,8.3202,0.112520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
633,615,624,0,0,1,0,sov,PM,8.34,0,1,1,0.0,17.0,17.0161,17.0161,18,8.7623,0.112520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
634,615,625,0,0,0,0,sov,PM,3.99,0,1,1,0.0,46.1,46.1195,46.1195,13,9.1074,0.060900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
635,615,625,0,0,1,0,sov,PM,8.24,0,1,1,0.0,17.8,17.8298,17.8298,19,9.5496,0.060900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
636,615,626,0,0,0,0,sov,PM,4.14,0,1,1,0.0,47.4,47.4287,47.4287,13,9.5438,0.124700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
637,615,626,0,0,1,0,sov,PM,8.09,0,1,1,0.0,19.1,19.1390,19.1390,19,9.9859,0.124700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
638,615,627,0,0,0,0,sov,PM,4.04,0,1,1,0.0,46.6,46.5599,46.5599,13,9.2217,0.247660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
639,615,627,0,0,1,0,sov,PM,8.19,0,1,1,0.0,18.3,18.2702,18.2702,19,9.6638,0.247660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
640,615,628,0,0,0,0,sov,PM,6.12,0,1,1,0.0,18.1,18.0686,18.0686,17,10.0634,0.276660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
641,615,633,0,0,0,0,sov,PM,4.04,0,1,1,0.0,46.8,46.7614,46.7614,14,9.3539,0.223880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
642,615,633,0,0,1,0,sov,PM,8.19,0,1,1,0.0,18.3,18.3082,18.3082,18,10.1689,0.223880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
643,615,637,0,0,0,0,sov,PM,4.21,0,1,1,0.0,48.4,48.3585,48.3585,16,10.4038,0.140360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
644,615,637,0,0,1,0,sov,PM,8.02,0,1,1,0.0,19.9,19.9052,19.9052,20,11.2188,0.140360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
645,615,640,0,0,0,0,sov,PM,4.25,0,1,1,0.0,48.6,48.6011,48.6011,15,10.3530,0.066700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
646,615,640,0,0,1,0,sov,PM,7.98,0,1,1,0.0,20.3,20.3114,20.3114,21,10.7951,0.066700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
647,615,645,0,0,0,0,sov,PM,4.32,0,1,1,0.0,49.4,49.3780,49.3780,16,10.8965,0.226200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
648,615,645,0,0,1,0,sov,PM,7.91,0,1,1,0.0,21.1,21.0883,21.0883,22,11.3386,0.226200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
649,615,646,0,0,0,0,sov,PM,6.12,0,1,1,0.0,24.4,24.3773,24.3773,24,15.0674,0.078880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
650,615,647,0,0,0,0,sov,PM,6.12,0,1,1,0.0,19.5,19.5283,19.5283,21,12.3774,0.175740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
651,615,649,0,0,0,0,sov,PM,3.63,0,1,1,0.0,43.5,43.5386,43.5386,12,7.4415,0.118900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
652,615,649,0,0,1,0,sov,PM,8.60,0,1,1,0.0,15.2,15.2489,15.2489,18,7.8836,0.118900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
653,615,650,0,0,0,0,sov,PM,3.75,0,1,1,0.0,44.3,44.3267,44.3267,11,7.4887,0.156020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
654,615,650,0,0,1,0,sov,PM,8.48,0,1,1,0.0,16.0,16.0370,16.0370,17,7.9308,0.156020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
655,615,651,0,0,0,0,sov,PM,4.08,0,1,1,0.0,46.9,46.9011,46.9011,13,9.0804,0.180380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
656,615,651,0,0,1,0,sov,PM,8.15,0,1,1,0.0,18.6,18.6114,18.6114,19,9.5225,0.180380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
657,615,652,0,0,0,0,sov,PM,4.20,0,1,1,0.0,48.0,47.9895,47.9895,14,9.7196,0.164720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
658,615,652,0,0,1,0,sov,PM,8.04,0,1,1,0.0,19.7,19.6998,19.6998,20,10.1617,0.164720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
659,615,653,0,0,0,0,sov,PM,4.15,0,1,1,0.0,47.5,47.5065,47.5065,15,10.1137,0.084680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
660,615,653,0,0,1,0,sov,PM,8.09,0,1,1,0.0,19.2,19.2168,19.2168,21,10.5559,0.084680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
661,615,654,0,0,0,0,sov,PM,4.23,0,1,1,0.0,48.4,48.3668,48.3668,17,10.4444,0.060900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
