o_zone_id,d_zone_id,links
12,615,"['200820AB', '200833BA', '200846BA', '200997BA', '201001AB', '201061AB', '201065BA', '201102AB', '201103BA', '201105BA', '201270BA', '201275AB', '201294AB', '201325AB', '201330AB', '201334AB', '201335BA', '201342BA', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA', '201508BA', '201514BA', '201532BA', '201595BA', '201606BA', 'detour-linkb']"
12,617,"['201065BA', '201102AB', '201103BA', '201105BA', '201270BA', '201275AB', '201294AB', '201325AB', '201330AB', '201334AB', '201335BA', '201342BA', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA', '201508BA', '201514BA', '201532BA', '201596AB', '201597BA', '201601BA', '201602BA', '201604BA', '201605AB']"
12,619,"['201065BA', '201102AB', '201103BA', '201105BA', '201270BA', '201275AB', '201294AB', '201325AB', '201330AB', '201334AB', '201335BA', '201342BA', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA', '201508BA', '201514BA', '201532BA', '201604BA', '201605AB', '201607BA']"
12,621,"['201103BA', '201104AB', '201105BA', '201270BA', '201274AB', '201276AB', '201289AB', '201334AB', '201336BA', '201337AB', '201338BA', '201340BA', '201508BA', '201514BA']"
12,622,"['201105BA', '201268AB', '201270BA', '201271AB', '201273AB', '201284BA', '201285AB', '201286AB', '201287BA', '201288AB', '201294AB', '201317AB', '201320BA', '201334AB', '201335BA', '201336BA', '201339BA', '201508BA', '201514BA']"
12,623,"['201103BA', '201104AB', '201105BA', '201270BA', '201334AB', '201341BA', '201508BA', '201514BA']"
12,624,"['201105BA', '201333BA', '201508BA', '201514BA']"
12,626,"['201504BA', '201508BA', '201509AB', '201514BA', '201517AB', '201518AB', '201520AB', '201527BA']"
12,627,"['201508BA', '201509AB', '201514BA', '201517AB', '201520AB', '201525BA', '201526AB']"
12,628,"['201105BA', '201271AB', '201278BA', '201294AB', '201317AB', '201320BA', '201335BA', '201508BA', '201514BA']"
12,633,"['201093BA', '201514BA']"
12,637,"['201512BA', '201514BA']"
12,645,"['201502AB', '201508BA', '201509AB', '201514BA', '201517AB', '201520AB', '201526AB', '201546BA', '201549BA', '201559BA', '201560AB', '201574BA']"
12,646,"['201066BA', '201067BA', '201069BA', '201070BA', '201080AB', '201086AB', '201105BA', '201275AB', '201294AB', '201325AB', '201330AB', '201335BA', '201344AB', '201349AB', '201494AB', '201498BA', '201499AB', '201501BA', '201502AB', '201508BA', '201509AB', '201514BA', '201517AB', '201518AB', '201520AB', '201526AB', '201540BA', '201542AB', '201543AB', '201549BA', '201559BA', '201560AB', '201574BA', '201577AB', '201581AB', '201590AB', '201634AB', '201636AB', '201638BA', '201642AB', '201645BA', '201810BA', '201827AB', '201844AB', '201847BA', '201849BA']"
12,647,"['201048BA', '201066BA', '201067BA', '201069BA', '201070BA', '201086AB', '201105BA', '201275AB', '201294AB', '201325AB', '201330AB', '201335BA', '201344AB', '201349AB', '201494AB', '201498BA', '201499AB', '201501BA', '201502AB', '201508BA', '201509AB', '201514BA', '201517AB', '201518AB', '201520AB', '201526AB', '201540BA', '201542AB', '201543AB', '201549BA', '201559BA', '201560AB', '201574BA', '201581AB', '201590AB', '201634AB', '201642AB', '201645BA', '201810BA', '201827AB', '201844AB', '201847BA', '201849BA']"
12,649,"['201103BA', '201105BA', '201270BA', '201334AB', '201497BA', '201499AB', '201501BA', '201508BA', '201514BA', '201518AB', '201530BA', '201531AB', '201532BA', '201534BA', '201536BA', '201537AB', '201540BA', '201542AB', '201543AB']"
12,650,"['201501BA', '201508BA', '201514BA', '201518AB', '201539BA', '201540BA', '201542AB', '201543AB']"
12,651,"['201492BA', '201501BA', '201508BA', '201514BA', '201518AB', '201540BA', '201542AB', '201543AB']"
12,652,"['201496BA', '201497BA', '201499AB', '201501BA', '201508BA', '201514BA', '201518AB', '201530BA', '201540BA', '201542AB', '201543AB', '201575BA']"
12,653,"['201494AB', '201496BA', '201497BA', '201498BA', '201499AB', '201501BA', '201508BA', '201514BA', '201518AB', '201530BA', '201540BA', '201542AB', '201543AB', '201578AB', '201579BA', '201581AB', '201583BA']"
12,654,"['201494AB', '201499AB', '201501BA', '201502AB', '201508BA', '201509AB', '201514BA', '201517AB', '201518AB', '201520AB', '201526AB', '201540BA', '201542AB', '201543AB', '201549BA', '201559BA', '201560AB', '201572BA', '201573BA', '201574BA', '201581AB']"
12,2061,"['201501BA', '201508BA', '201514BA', '201518AB', '201529BA']"
12,2125,"['200821AB', '201005BA', '201065BA', '201102AB', '201103BA', '201105BA', '201270BA', '201275AB', '201294AB', '201325AB', '201330AB', '201334AB', '201335BA', '201342BA', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA', '201508BA', '201514BA', '201532BA', '201595BA', '201606BA', 'detour-linkb']"
12,2136,"['201065BA', '201102AB', '201103BA', '201105BA', '201270BA', '201275AB', '201294AB', '201325AB', '201330AB', '201334AB', '201335BA', '201342BA', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA', '201508BA', '201514BA', '201532BA', '201597BA', '201604BA', '201605AB', '201610AB', '201613BA', '201615BA']"
12,2142,"['201065BA', '201102AB', '201103BA', '201105BA', '201270BA', '201275AB', '201294AB', '201325AB', '201330AB', '201334AB', '201335BA', '201342BA', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA', '201508BA', '201514BA', '201532BA', '201603BA', '201606BA', 'detour-linkb']"
12,2146,"['200820AB', '200821AB', '200984BA', '200985AB', '200989BA', '201065BA', '201102AB', '201103BA', '201105BA', '201270BA', '201275AB', '201294AB', '201325AB', '201330AB', '201334AB', '201335BA', '201342BA', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA', '201508BA', '201514BA', '201532BA', '201595BA', '201606BA', 'detour-linkb']"
12,2147,"['201065BA', '201102AB', '201103BA', '201105BA', '201270BA', '201275AB', '201294AB', '201325AB', '201330AB', '201334AB', '201335BA', '201342BA', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA', '201508BA', '201514BA', '201532BA', '201592BA', '201597BA', '201604BA', '201605AB', '201610AB', '201614AB', '201615BA', '201633BA']"
12,2197,"['201507BA', '201508BA', '201509AB', '201514BA', '201517AB', '201520AB', '201526AB']"
14,1,"['201086AB', '201089AB', '201275AB', '201292BA', '201300BA', '201317BA', '201320AB', '201325AB', '201330AB', '201344AB', '201349AB', '201590AB', '201634AB', '201642AB']"
14,2,"['201070BA', '201105AB', '201292BA', '201294BA', '201300BA', '201317BA', '201320AB', '201335AB', '201502AB', '201509AB', '201517AB', '201520AB', '201526AB', '201549BA', '201559BA', '201560AB', '201574BA', '201823AB']"
14,5,"['200831AB', '200947BA', '201271AB', '201280AB', '201286AB', '201292BA', '201300BA']"
14,6,"['200821AB', '201003BA', '201065BA', '201275AB', '201292BA', '201300BA', '201317BA', '201320AB', '201325AB', '201330AB', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA', '201595BA', '201606BA']"
14,8,"['201086AB', '201090AB', '201275AB', '201292BA', '201300BA', '201317BA', '201320AB', '201325AB', '201330AB', '201344AB', '201349AB', '201590AB', '201634AB', '201642AB', '201645BA', '201848AB']"
14,10,"['201105AB', '201292BA', '201294BA', '201300BA', '201317BA', '201320AB', '201335AB', '201502AB', '201509AB', '201517AB', '201520AB', '201526AB', '201548AB', '201557AB']"
14,12,"['201105AB', '201292BA', '201294BA', '201300BA', '201317BA', '201320AB', '201335AB', '201508AB', '201514AB']"
14,16,"['200820AB', '200998AB', '201000AB', '201001AB', '201065BA', '201275AB', '201292BA', '201300BA', '201317BA', '201320AB', '201325AB', '201330AB', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA', '201595BA', '201606BA']"
14,17,"['201065BA', '201275AB', '201292BA', '201300BA', '201317BA', '201320AB', '201325AB', '201330AB', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA', '201597BA', '201604BA', '201605AB', '201611BA']"
14,19,"['201105AB', '201292BA', '201294BA', '201300BA', '201317BA', '201320AB', '201335AB', '201502AB', '201509AB', '201517AB', '201520AB', '201526AB', '201551AB', '201559BA', '201560AB', '201568BA']"
14,602,"['200831AB', '200917BA', '201271AB', '201280AB', '201286AB', '201292BA', '201300BA']"
14,615,"['200820AB', '200833BA', '200846BA', '200997BA', '201001AB', '201061AB', '201065BA', '201275AB', '201292BA', '201300BA', '201317BA', '201320AB', '201325AB', '201330AB', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA', '201595BA', '201606BA']"
14,617,"['201065BA', '201275AB', '201292BA', '201300BA', '201317BA', '201320AB', '201325AB', '201330AB', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA', '201596AB', '201597BA', '201601BA', '201602BA', '201604BA', '201605AB']"
14,619,"['201065BA', '201275AB', '201292BA', '201300BA', '201317BA', '201320AB', '201325AB', '201330AB', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA', '201604BA', '201605AB', '201607BA']"
14,620,"['201046BA', '201065BA', '201275AB', '201292BA', '201300BA', '201317BA', '201320AB', '201325AB', '201330AB', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA']"
14,621,"['201269BA', '201274AB', '201276AB', '201289AB', '201292BA', '201300BA', '201316AB', '201337AB', '201339AB', '201340BA']"
14,622,"['201271AB', '201284BA', '201285AB', '201286AB', '201287BA', '201292BA', '201300BA']"
14,623,"['201269BA', '201274AB', '201276AB', '201289AB', '201292BA', '201300BA', '201316AB', '201337AB', '201338AB', '201339AB', '201341BA']"
14,625,"['201105AB', '201292BA', '201294BA', '201300BA', '201317BA', '201320AB', '201335AB', '201518AB', '201519BA']"
14,626,"['201105AB', '201292BA', '201294BA', '201300BA', '201317BA', '201320AB', '201335AB', '201504BA', '201509AB', '201517AB', '201518AB', '201520AB', '201527BA']"
14,627,"['201105AB', '201292BA', '201294BA', '201300BA', '201317BA', '201320AB', '201335AB', '201509AB', '201517AB', '201520AB', '201525BA', '201526AB']"
14,628,"['201267BA', '201300BA']"
14,633,"['201291BA', '201292BA', '201294BA', '201300BA', '201317BA', '201320AB', '201335AB']"
14,637,"['201105AB', '201292BA', '201294BA', '201300BA', '201317BA', '201320AB', '201335AB', '201505BA', '201508AB', '201512BA', '201517AB']"
14,640,"['201105AB', '201292BA', '201294BA', '201300BA', '201317BA', '201320AB', '201335AB', '201502AB', '201509AB', '201517AB', '201520AB', '201526AB', '201544BA', '201560AB']"
14,645,"['201105AB', '201292BA', '201294BA', '201300BA', '201317BA', '201320AB', '201335AB', '201502AB', '201509AB', '201517AB', '201520AB', '201526AB', '201546BA', '201549BA', '201559BA', '201560AB', '201574BA']"
14,646,"['201067BA', '201080AB', '201086AB', '201275AB', '201292BA', '201300BA', '201317BA', '201320AB', '201325AB', '201330AB', '201344AB', '201349AB', '201577AB', '201590AB', '201634AB', '201636AB', '201638BA', '201642AB', '201645BA']"
14,647,"['201048BA', '201067BA', '201086AB', '201275AB', '201292BA', '201300BA', '201317BA', '201320AB', '201325AB', '201330AB', '201344AB', '201349AB', '201590AB', '201634AB', '201642AB', '201645BA']"
14,649,"['201103BA', '201269BA', '201292BA', '201300BA', '201316AB', '201336AB', '201339AB', '201532BA', '201534BA', '201536BA', '201537AB']"
14,650,"['201103BA', '201105AB', '201269BA', '201292BA', '201294BA', '201300BA', '201316AB', '201317BA', '201320AB', '201335AB', '201336AB', '201339AB', '201501BA', '201518AB', '201528BA', '201532BA', '201537AB', '201539BA', '201540BA', '201542AB', '201543AB']"
14,651,"['201105AB', '201292BA', '201294BA', '201300BA', '201317BA', '201320AB', '201335AB', '201492BA', '201501BA', '201518AB', '201540BA', '201542AB', '201543AB']"
14,652,"['201103BA', '201269BA', '201292BA', '201300BA', '201316AB', '201336AB', '201339AB', '201496BA', '201531BA', '201532BA', '201536BA', '201537AB', '201575BA']"
14,653,"['201051BA', '201086AB', '201090AB', '201275AB', '201292BA', '201300BA', '201317BA', '201320AB', '201325AB', '201330AB', '201344AB', '201349AB', '201590AB', '201634AB', '201642AB', '201645BA', '201849AB']"
14,654,"['201105AB', '201292BA', '201294BA', '201300BA', '201317BA', '201320AB', '201335AB', '201494AB', '201499AB', '201501BA', '201502AB', '201509AB', '201517AB', '201518AB', '201520AB', '201526AB', '201540BA', '201542AB', '201543AB', '201549BA', '201559BA', '201560AB', '201572BA', '201573BA', '201574BA', '201581AB']"
14,2061,"['201105AB', '201292BA', '201294BA', '201300BA', '201317BA', '201320AB', '201335AB', '201501BA', '201518AB', '201529BA']"
14,2125,"['200821AB', '201005BA', '201065BA', '201275AB', '201292BA', '201300BA', '201317BA', '201320AB', '201325AB', '201330AB', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA', '201595BA', '201606BA']"
14,2136,"['201065BA', '201275AB', '201292BA', '201300BA', '201317BA', '201320AB', '201325AB', '201330AB', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA', '201597BA', '201604BA', '201605AB', '201610AB', '201613BA', '201615BA']"
14,2137,"['201065BA', '201275AB', '201292BA', '201300BA', '201317BA', '201320AB', '201325AB', '201330AB', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA', '201592BA', '201597BA', '201604BA', '201605AB', '201610AB', '201614AB', '201615BA', '201639BA']"
14,2142,"['201065BA', '201275AB', '201292BA', '201300BA', '201317BA', '201320AB', '201325AB', '201330AB', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA', '201603BA', '201606BA']"
14,2146,"['200820AB', '200821AB', '200984BA', '200985AB', '200989BA', '201065BA', '201275AB', '201292BA', '201300BA', '201317BA', '201320AB', '201325AB', '201330AB', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA', '201595BA', '201606BA']"
14,2147,"['201065BA', '201275AB', '201292BA', '201300BA', '201317BA', '201320AB', '201325AB', '201330AB', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA', '201592BA', '201597BA', '201604BA', '201605AB', '201610AB', '201614AB', '201615BA', '201633BA']"
14,2197,"['201105AB', '201292BA', '201294BA', '201300BA', '201317BA', '201320AB', '201335AB', '201507BA', '201509AB', '201517AB', '201520AB', '201526AB']"
16,1,"['200820BA', '200998BA', '201000BA', '201001BA', '201065AB', '201086AB', '201089AB', '201346AB', '201349AB', '201350AB', '201351AB', '201353AB', '201590AB', '201595AB', '201606AB', '201634AB', '201642AB']"
16,2,"['200820BA', '200998BA', '201000BA', '201001BA', '201065AB', '201070BA', '201086AB', '201090AB', '201102BA', '201342AB', '201346AB', '201349AB', '201350AB', '201351AB', '201353AB', '201354AB', '201494AB', '201497AB', '201500AB', '201530AB', '201531BA', '201533AB', '201536BA', '201537AB', '201541BA', '201549BA', '201558AB', '201573AB', '201574BA', '201581AB', '201590AB', '201595AB', '201606AB', '201634AB', '201642AB', '201645BA', '201810AB', '201823AB', '201827BA', '201844BA', '201847AB', '201849AB', 'detour-linka']"
16,3,"['200820BA', '200998BA', '201000BA', '201001BA', '201065AB', '201102BA', '201342AB', '201346AB', '201351AB', '201353AB', '201354AB', '201500AB', '201533AB', '201541BA', '201551AB', '201558AB', '201562AB', '201564AB', '201568BA', '201595AB', '201606AB', 'detour-linka']"
16,4,"['200820BA', '200998BA', '201000BA', '201001BA', '201065AB', '201277AB', '201298AB', '201324AB', '201347AB', '201595AB', '201606AB']"
16,5,"['200820BA', '200831AB', '200947BA', '200998BA', '201000BA', '201001BA', '201065AB', '201271AB', '201277AB', '201280AB', '201286AB', '201319AB', '201320BA', '201321AB', '201322AB', '201347AB', '201595AB', '201606AB']"
16,6,"['200820BA', '200821AB', '200998BA', '201000BA', '201001BA', '201003BA']"
16,8,"['200820BA', '200998BA', '201000BA', '201001BA', '201065AB', '201086AB', '201090AB', '201346AB', '201349AB', '201350AB', '201351AB', '201353AB', '201590AB', '201595AB', '201606AB', '201634AB', '201642AB', '201645BA', '201848AB']"
16,9,"['200820BA', '200998BA', '201000BA', '201001BA', '201065AB', '201102BA', '201342AB', '201346AB', '201351AB', '201353AB', '201354AB', '201500AB', '201533AB', '201541BA', '201551AB', '201558AB', '201563AB', '201595AB', '201606AB', 'detour-linka']"
16,10,"['200820BA', '200998BA', '201000BA', '201001BA', '201065AB', '201102BA', '201342AB', '201346AB', '201351AB', '201353AB', '201354AB', '201500AB', '201533AB', '201541BA', '201548AB', '201557AB', '201558AB', '201559AB', '201560BA', '201595AB', '201606AB', 'detour-linka']"
16,12,"['200820BA', '200998BA', '201000BA', '201001BA', '201065AB', '201102BA', '201103AB', '201105AB', '201270AB', '201277AB', '201294BA', '201317BA', '201319AB', '201321AB', '201322AB', '201334BA', '201335AB', '201347AB', '201508AB', '201514AB', '201532AB', '201595AB', '201606AB', 'detour-linka']"
16,14,"['200820BA', '200998BA', '201000BA', '201001BA', '201065AB', '201277AB', '201292AB', '201300AB', '201319AB', '201320BA', '201321AB', '201322AB', '201347AB', '201595AB', '201606AB']"
16,17,"['200820BA', '200998BA', '201000BA', '201001BA', '201595AB', '201597BA', '201604BA', '201605AB', '201606AB', '201611BA']"
16,19,"['200820BA', '200998BA', '201000BA', '201001BA', '201065AB', '201102BA', '201342AB', '201346AB', '201351AB', '201353AB', '201354AB', '201500AB', '201533AB', '201541BA', '201551AB', '201558AB', '201568BA', '201595AB', '201606AB', 'detour-linka']"
16,602,"['200820BA', '200831AB', '200917BA', '200998BA', '201000BA', '201001BA', '201065AB', '201271AB', '201277AB', '201280AB', '201286AB', '201319AB', '201320BA', '201321AB', '201322AB', '201347AB', '201595AB', '201606AB']"
16,615,"['200997BA', '200998BA', '201000BA']"
16,617,"['200820BA', '200998BA', '201000BA', '201001BA', '201595AB', '201596AB', '201597BA', '201601BA', '201602BA', '201604BA', '201605AB', '201606AB']"
16,619,"['200820BA', '200998BA', '201000BA', '201001BA', '201595AB', '201604BA', '201605AB', '201606AB', '201607BA']"
16,620,"['200820BA', '200998BA', '201000BA', '201001BA', '201061AB', '201290BA', '201595AB']"
16,621,"['200820BA', '200998BA', '201000BA', '201001BA', '201065AB', '201102BA', '201104AB', '201338BA', '201340BA', '201342AB', '201346AB', '201351AB', '201353AB', '201354AB', '201532AB', '201595AB', '201606AB', 'detour-linka']"
16,622,"['200820BA', '200998BA', '201000BA', '201001BA', '201065AB', '201102BA', '201103AB', '201268AB', '201271AB', '201273AB', '201277AB', '201284BA', '201287BA', '201288AB', '201319AB', '201320BA', '201321AB', '201322AB', '201336BA', '201339BA', '201347AB', '201532AB', '201595AB', '201606AB', 'detour-linka']"
